657269640641515525	Stacy's Lucky Charms has got it goin' on!! #CerealSongs @midnight	-59.29351043701172
657249151881711616	All About That Base (No Pebbles) #CerealSongs @midnight	-59.93850326538086
657243015505944576	#cerealsongs Rice Rice Baby @midnight	-37.46156311035156
657259936158785536	#CerealSongs Cap'n's in the cradle. @midnight	-36.600074768066406
657262696031588352	G-r-r-reat Balls of Fire! #CerealSongs @midnight	-40.8581657409668
657243785022181376	#CerealSongs Apple Jack Flash.  @midnight	-37.46156311035156
657047243762049024	Wheat Built this City, On Spoon and Bowl #CerealSongs @midnight	-67.05736541748047
657250290186502144	#CerealSongs @midnight Golden Crisp Time of Day	-48.3504753112793
657245854005383168	I Want You to Milk Me by Cheap Trix #CerealSongs @midnight @hardwick	-82.2266845703125
657281272184594432	@midnight @midnight  Sugar, Mama's Gonna Smack You Out #CerealSongs	-67.43081665039062
657242447718825985	Kashi Drives Me Crazy #CerealSongs @midnight	-44.95387649536133
657274541304074240	#CerealSongs @midnight Pass me a Spoonman	-37.445858001708984
657283328370851840	Cocoa Puffs Daddy  #CerealSongs   @midnight	-37.46156311035156
657273709263241216	I Heard it Through the Grape Nuts #CerealSongs @midnight	-59.88951873779297
657268639175974912	Mo Cheerios Mo Problems #CerealSongs @midnight	-44.95387649536133
657256253933113344	#CerealSongs @midnight Bitch don't kill my fiber	-38.49286651611328
657299735619866624	Bitch Betta Have My Honey Combs #CerealSongs @midnight	-59.93850326538086
657255971232837637	#CerealSongs @midnight Let me Smell yo' Trix	-49.063167572021484
657238945567232000	My Granola @midnight #CerealSongs	-29.96925163269043
657300600594411520	Pumped Up Kix #CerealSongs @midnight	-37.46156311035156
657076437803921408	If you want Milk, you've got it! #CerealSongs @midnight	-52.64204406738281
657263069769261056	The Dark Side of the Marshmallow Moon #CerealSongs @midnight	-59.28505325317383
657041197152636928	I Quisped A Girl (and I liked it) #cerealsongs @midnight	-72.50947570800781
657267017473351680	@midnight #CerealSongs Thug Life Cereal Song	-44.95387649536133
657253149317709824	#CerealSongs @midnight Poppa's got a brand new bag of Malt O'Meal	-51.74203872680664
657299893506019328	I Did It All For The Cookie Crisp #CerealSongs @midnight	-74.92312622070312
657244110357598208	Don't Let Your Mind Post Toasties  #cerealsongs @midnight #RealSong	-67.43081665039062
657042018066018304	Lucky Charms Wide Open @midnight #CerealSongs	-44.95387649536133
657302714695684097	@midnight I wish I was Special K you're so f-cking Special K #CerealSongs	-84.35694122314453
657242767492448256	I'm Your Cap'n Crunch   #cerealsongs @midnight	-44.95387649536133
657243530184794117	@midnight Grape-nuts of Fire #CerealSongs	-33.36585235595703
657246563295739904	#CerealSongs @midnight Kix, Push, Kix, Push, Coast	-52.446189880371094
657239413643198464	Honey Bunches of Boats and Hoes #CerealSongs @midnight	-51.590030670166016
657269629417488384	chex yo self before you wrickity-wreck yo self #CerealSongs @midnight @hardwick	-65.04317474365234
657271858593705988	Golden Graham Slumbers #CerealSongs @midnight	-37.46156311035156
657287561434542080	#CerealSongs @midnight Always Look on the Bright Side of Life.	-62.36280822753906
657250967897939968	#CerealSongs @midnight Oops All Berries again	-40.901206970214844
657251321070886913	@midnight Save a horse, ride a cornflake #CerealSongs	-47.76148986816406
657258006724349952	#CerealSongs @midnight Snap, Crackle, Pop lock and drop it	-49.36561584472656
657239207715479556	@midnight Prodigy - Honey Smacks my b**** up! #CerealSongs	-59.93621826171875
657240854147571712	Don't Mess With My Fruit Brute @midnight #CerealSongs	-59.93850326538086
657301661484904448	Take Me To Crunch #CerealSongs @midnight	-44.95387649536133
657303763607138304	@midnight LOOK AT THE FLICK OF THE CRISP! (Cookie Crisp) #CerealSongs	-82.41543579101562
657241088374239232	@midnight I found my thrill, on Booberry Hill... #CerealSongs	-56.3237419128418
657247101357838336	Get Your Kix on Route 66 #CerealSongs @midnight	-53.6615104675293
657248788986404868	#CerealSongs @midnight Farina! I just met a girl named Farina!	-50.07102966308594
657240187295178752	Fiber One for the Road #CerealSongs @midnight	-44.148826599121094
657243344360226816	Fiber One let me eat cha that's all I wanna' do. Fiber One let me eat cha 'cause I need some food, need some food.  #cerealsongs @midnight	-149.41824340820312
